iter	Logloss
118	0.001574983326
119	0.001574969108
120	0.001545848875
121	0.001545859279
122	0.001545842518
123	0.001543110502
124	0.001540209599
125	0.001505565224
126	0.001505546266
127	0.001470413379
128	0.001470411761
129	0.001467820195
130	0.00143777646
131	0.001437774494
132	0.001437774494
133	0.001436582344
134	0.001408634726
135	0.001408634726
136	0.001408621432
137	0.001408628021
138	0.001408619005
139	0.001393347737
140	0.001352180463
141	0.001352180232
142	0.001352161274
143	0.001352166938
144	0.001352163586
145	0.001352158153
146	0.001349551906
147	0.001321533312
148	0.00132153782
149	0.001321524295
150	0.001321534815
151	0.001321525336
152	0.001321538514
153	0.001321513314
154	0.00131932414
155	0.001289469521
156	0.001289440044
157	0.001289459927
158	0.001289451835
159	0.001289441778
160	0.001287760653
161	0.001287768051
162	0.001287769438
163	0.001287756954
164	0.001287756954
165	0.001285692857
166	0.001285697018
167	0.001251847718
168	0.001251847718
169	0.001251839164
170	0.001228570675
171	0.001228580154
172	0.001228574374
173	0.001226543338
174	0.001199583379
175	0.001199548816
176	0.001199533441
177	0.001199533441
178	0.001199542342
179	0.001199534135
180	0.001199531823
181	0.001199532285
182	0.001199526274
183	0.001197531766
184	0.001197538933
185	0.00119753824
186	0.001197541592
187	0.001197534194
188	0.001197533385
189	0.001197520669
190	0.001197531419
191	0.001197520206
192	0.001183988324
193	0.001183977805
194	0.001183966014
195	0.001182128718
196	0.001182128718
197	0.001182127215
198	0.001182128949
199	0.001182132186
200	0.00118212051
201	0.00118212051
202	0.001182123169
203	0.001182122013
204	0.001179431959
205	0.001179431959
206	0.001179432421
207	0.001179439704
208	0.001179430456
209	0.001179424098
210	0.001179424098
211	0.001179412192
212	0.001179424676
213	0.001157390761
214	0.001157393883
215	0.001157393767
216	0.001157368336
217	0.0011573866
218	0.001157375271
219	0.001157383594
220	0.001157379664
221	0.001157379664
222	0.001157363249
223	0.001154636551
224	0.001154634008
225	0.001154634008
226	0.00115462765
227	0.001132859955
228	0.001111665967
229	0.001111665967
230	0.001111677989
231	0.00111166088
232	0.001090333262
233	0.001090332569
234	0.001090336615
235	0.001078819701
236	0.001076603131
237	0.001076603594
238	0.001076599895
239	0.001076615847
240	0.001075036563
241	0.001074977955
242	0.001073306425
243	0.001073291744
244	0.001073306078
245	0.001073153028
246	0.001073148635
247	0.00107314378
248	0.001073126325
249	0.001073140775
250	0.001073137422
251	0.001073116499
252	0.001073124129
253	0.00104858604
254	0.001031003181
255	0.001031003181
256	0.001018313653
257	0.001018313653
258	0.001018315503
259	0.001018297123
260	0.001018304405
261	0.001003345596
262	0.001003340047
263	0.001003327909
264	0.001003335885
265	0.001003303981
266	0.001003313228
267	0.001003297623
268	0.001003297623
269	0.001003297623
270	0.001003284792
271	0.001003301322
272	0.001003279821
273	0.001003283867
274	0.001003281439
275	0.001003275544
276	0.001003279821
277	0.001003279821
278	0.000992407822
279	0.000992407822
280	0.0009924073597
281	0.0009906750253
282	0.0009906754877
283	0.0009906732914
284	0.000990672829
285	0.0009763689909
286	0.0009763802038
287	0.0009763751175
288	0.0009763820533
289	0.000975564668
290	0.0009755627029
291	0.0009755603909
292	0.0009755759965
293	0.0009548026653
294	0.0009547893717
295	0.0009547937066
296	0.0009547879845
297	0.0009526229712
298	0.0009526240116
299	0.0009526180006
300	0.0009501504703
301	0.0009501297785
302	0.0009369539922
303	0.0009369492527
304	0.0009369511022
305	0.0009369479233
306	0.000936939716
307	0.0009205157161
308	0.0009204880885
309	0.000920503405
310	0.0009204959491
311	0.0009204973362
312	0.0009060044973
313	0.00090601519
314	0.00090601519
315	0.0009060084276
316	0.0008933451977
317	0.0008920843251
318	0.0008920844985
319	0.0008920627085
320	0.0008796524045
321	0.0008796524045
322	0.0008673055054
323	0.0008673064302
324	0.0008673020953
325	0.0008673057944
326	0.0008672826172
327	0.0008673008237
328	0.0008672986274
329	0.0008672986274
330	0.0008673078752
331	0.0008672923852
332	0.0008567782163
333	0.0008567816842
334	0.0008567578712
335	0.0008567602988
336	0.0008567763089
337	0.0008567601832
338	0.0008567445198
339	0.0008567506464
340	0.0008567538831
341	0.000855477694
342	0.0008554748618
343	0.0008554712205
344	0.0008554756132
345	0.0008554595453
346	0.0008553200199
347	0.0008553048767
348	0.0008553042987
349	0.0008553122749
350	0.0008553104253
351	0.0008553026803
352	0.0008553045299
353	0.0008553034317
354	0.0008428444037
355	0.0008428208219
356	0.0008427088664
357	0.0008426967865
358	0.0008427110627
359	0.0008427110627
360	0.000842713548
361	0.0008427054563
362	0.0008414991454
363	0.0008414942903
364	0.0008414947527
365	0.0008414888573
366	0.0008414990876
367	0.0008414823838
368	0.0008414800719
369	0.000841482037
370	0.0008409014519
371	0.0008409100639
372	0.0008409060758
373	0.0008409050354
374	0.0008408990244
375	0.0008408898922
376	0.0008409090235
377	0.0008409100639
378	0.00084088995
379	0.00084088995
380	0.0008408894876
381	0.000840898851
382	0.000839783746
383	0.0008397803359
384	0.0008397913176
385	0.0008397728221
386	0.0008397821854
387	0.0008397746138
388	0.0008397746138
389	0.0008397671578
390	0.0008397618404
391	0.0008397605688
392	0.0008397566385
393	0.0008397492403
394	0.0008397440963
395	0.0008386929164
396	0.000838689564
397	0.0008386986962
398	0.0008386643639
399	0.0008386689878
400	0.000838668063
401	0.0008386691034
402	0.0008386737851
403	0.000838662919
404	0.0008376692485
405	0.0008376620237
406	0.0008376667632
407	0.0008376682659
408	0.0008376634108
409	0.0008376594806
410	0.0008376540475
411	0.0008376574576
412	0.0008376515622
413	0.0008376530071
414	0.0008376402337
415	0.0008376476897
416	0.0008376483833
417	0.0008376404649
418	0.0008376122014
419	0.0008277331216
420	0.0008277374565
421	0.0008277359537
422	0.0008277427161
423	0.0008277336418
424	0.0008277401152
425	0.0008277357225
426	0.0008277400574
427	0.0008277365895
428	0.000826977465
429	0.0008269803549
430	0.0008269813375
431	0.0008269724366
432	0.0008269648072
433	0.0008269574668
434	0.0008269515135
435	0.0008269661943
436	0.0008269581026
437	0.0008269428438
438	0.0008269390291
439	0.0008269266024
440	0.0008269400116
441	0.0008269271226
442	0.0008269279318
443	0.0008269279318
444	0.0008269301859
445	0.0008269357346
446	0.0008269276428
447	0.0008269167189
448	0.0008269177015
449	0.0008269230767
450	0.0008269175859
451	0.0008268396736
452	0.0008268451644
453	0.0008268351075
454	0.0008268281717
455	0.000826837824
456	0.0008268147047
457	0.0008268185772
458	0.0008268185772
459	0.000826831524
460	0.0008268301946
461	0.0008268181726
462	0.0008268244726
463	0.0008268214093
464	0.0008268081156
465	0.0008268130863
466	0.0008268238368
467	0.0008268116414
468	0.0008268199643
469	0.0008268129129
470	0.0008268164964
471	0.0008268123349
472	0.0008268027982
473	0.0008268062083
474	0.0008268095606
475	0.0008267925679
476	0.0008267969028
477	0.0008268000817
478	0.0008267927991
479	0.0008267827999
480	0.0008267889266
481	0.0008267970761
482	0.0008267984633
483	0.0008267854009
484	0.0008267817596
485	0.0008267832623
486	0.0008267786962
487	0.000826765865
488	0.0008267689283
489	0.0008267773091
490	0.0008267782339
491	0.0008267615301
492	0.0008267649402
493	0.0008267567328
494	0.0008267591026
495	0.000826750375
496	0.0008267623393
497	0.0008267684081
498	0.0008267668476
499	0.0008267410117
500	0.000826744942
501	0.0008267478319
502	0.000826744364
503	0.0008267417631
504	0.0008267433236
505	0.00082674263
506	0.0008267504328
507	0.000826751531
508	0.0008267492769
509	0.0008267561549
510	0.0008267376016
511	0.00082673003
512	0.0008267414163
513	0.000826736619
514	0.0008267390465
515	0.0008267413007
516	0.0008267435548
517	0.0008267306658
518	0.0008267307236
519	0.0008267222272
520	0.0008267151758
521	0.0008267230942
522	0.0008267233254
523	0.0008267157538
524	0.0008267166207
525	0.0008267087602
526	0.0008267019977
527	0.0008266876637
528	0.000826705639
529	0.000826705639
530	0.0008266994546
531	0.0008266994546
532	0.0008267063326
533	0.0008266926922
534	0.0008266879527
535	0.0008266891087
536	0.0008266819417
537	0.0008266721738
538	0.0008266711912
539	0.0008266687636
540	0.0008266796298
541	0.0008266553544
542	0.000826656048
543	0.0008266683013
544	0.00082667096
545	0.0008266721738
546	0.0008266590535
547	0.0008266603251
548	0.0008266559324
549	0.0008266559324
550	0.0008266488232
551	0.0008266561636
552	0.0008266473204
553	0.0008266366855
554	0.0008266458755
555	0.0008266449507
556	0.0008266385351
557	0.0008266370323
558	0.0008266439103
559	0.0008266411938
560	0.0008266411938
561	0.0008266461067
562	0.0008266396332
563	0.0008266347782
564	0.0008266240277
565	0.0008266240277
566	0.0008266321772
567	0.0008266321772
568	0.0008266321772
569	0.0008266324084
570	0.0008266324084
571	0.000826641425
572	0.0008266314259
573	0.0008266213689
574	0.0008266308479
575	0.0008266235653
576	0.0008266239121
577	0.0008266231029
578	0.0008266231029
579	0.0008266231029
580	0.0008266051276
581	0.000826620791
582	0.0008266236809
583	0.0008266145487
584	0.0008266016019
585	0.0008265968046
586	0.0008266045496
587	0.0008266043762
588	0.000826595822
589	0.0008265937991
590	0.0008265950129
591	0.0008265933945
592	0.0008265933945
593	0.000826582355
594	0.0008265949551
595	0.0008265720091
596	0.0008265974404
597	0.0008265896376
598	0.0008265896376
599	0.0008265896376
600	0.0008265833376
601	0.0008265833376
602	0.0008265829908
603	0.0008265698127
604	0.0008265727027
605	0.0008265710265
606	0.0008265680788
607	0.0008265642063
608	0.0008265626457
609	0.00082656831
610	0.00082656831
611	0.0008265633393
612	0.0008265546118
613	0.000826559409
614	0.0008265591778
615	0.0008265585421
616	0.0008265680788
617	0.0008265594668
618	0.000826559987
619	0.0008265561723
620	0.0008265561723
621	0.0008265473292
622	0.0008265583687
623	0.0008265506815
624	0.0008265506815
625	0.0008265455374
626	0.0008265458842
627	0.000826538486
628	0.0008265298162
629	0.0008265479071
630	0.0008265418383
631	0.0008265547274
632	0.0008265455374
633	0.0008265353071
634	0.0008265258281
635	0.0008265413181
636	0.00082653733
637	0.00082653733
638	0.000826532475
639	0.0008265340933
640	0.0008265291227
641	0.0008265350181
642	0.000826531897
643	0.0008265322438
644	0.0008265248456
645	0.0008265376768
646	0.0008265305098
647	0.0008265333997
648	0.0008265238052
649	0.0008265264061
650	0.0008265347291
651	0.0008265347291
652	0.0008265339199
653	0.0008265436879
654	0.0008265436879
655	0.0008265300474
656	0.0008265253658
657	0.0008265253658
658	0.0008265281979
659	0.0008265154822
660	0.0008265264061
661	0.0008265126501
662	0.000826518141
663	0.0008265038069
664	0.0008265112051
665	0.0008265083152
666	0.0008265135171
667	0.0008265135171
668	0.0008265135171
669	0.0008265104538
670	0.0008265037492
671	0.0008265254236
672	0.0008265254236
673	0.0008265123611
674	0.0008265123611
675	0.0008265181988
676	0.0008265071593
677	0.0008265121299
678	0.0008265121299
679	0.0008265151932
680	0.0008265060033
681	0.0008265043849
682	0.0008265043849
683	0.0008265020152
684	0.0008265071015
685	0.0008265071015
686	0.0008265107428
687	0.0008264901087
688	0.000826508373
689	0.0008265007436
690	0.0008264903399
691	0.0008265043271
692	0.0008265062345
693	0.0008264919583
694	0.0008265064657
695	0.0008264916693
696	0.0008264916693
697	0.0008264916693
698	0.0008264901665
699	0.0008264901665
700	0.00082648115
701	0.0008264873922
702	0.0008264873922
703	0.0008264814968
704	0.0008264814968
705	0.0008264876812
706	0.0008264775665
707	0.0008264775665
708	0.0008264827105
709	0.0008264840399
710	0.0008264840399
711	0.0008264784334
712	0.0008264649664
713	0.0008264649664
714	0.0008264786068
715	0.0008264628857
716	0.0008264713242
717	0.0008264654866
718	0.0008264761793
719	0.0008264717288
720	0.0008264746765
721	0.0008264595334
722	0.0008264660646
723	0.0008264712664
724	0.0008264571058
725	0.0008264616141
726	0.0008264569902
727	0.0008264550251
728	0.0008264504012
729	0.0008264491296
730	0.0008264451416
731	0.000826441558
732	0.0008264565278
733	0.0008264430608
734	0.0008264471645
735	0.0008264428874
736	0.0008264488984
737	0.0008264366452
738	0.0008264226002
739	0.0008264352002
740	0.0008264415003
741	0.0008264345066
742	0.000826445026
743	0.0008264199992
744	0.000826429247
745	0.0008264294782
746	0.000826429825
747	0.0008264223112
748	0.0008264294782
749	0.0008264204038
750	0.0008264104047
751	0.0008264216754
752	0.0008264135258
753	0.0008264236983
754	0.0008264247965
755	0.0008264247387
756	0.0008264190745
757	0.0008264268195
758	0.0008264112717
759	0.0008264089019
760	0.0008264019083
761	0.0008264026597
762	0.0008264052028
763	0.0008263953193
764	0.0008263935276
765	0.0008263826615
766	0.0008263959551
767	0.0008263970533
768	0.0008263863606
769	0.0008263853202
770	0.0008263853202
771	0.0008263847422
772	0.0008263944523
773	0.0008263932964
774	0.0008263932964
775	0.0008263786156
776	0.0008263907532
777	0.0008263932964
778	0.0008263876321
779	0.0008263887881
780	0.0008263887881
781	0.0008263887881
782	0.0008263887881
783	0.0008263887881
784	0.0008263887881
785	0.0008263853202
786	0.0008263722577
787	0.0008263722577
788	0.00082637561
789	0.00082637561
790	0.00082637561
791	0.00082637561
792	0.00082637561
793	0.00082637561
794	0.0008263796559
795	0.0008263796559
796	0.0008263796559
797	0.0008263796559
798	0.0008263796559
799	0.0008263796559
800	0.0008263796559
801	0.0008263686742
802	0.0008263622586
803	0.0008263723733
804	0.0008263657843
805	0.0008263606981
806	0.0008263659577
807	0.0008263553806
808	0.0008263568256
809	0.0008263639926
810	0.0008263800027
811	0.0008263640504
812	0.0008263640504
813	0.0008263595421
814	0.0008263625476
815	0.0008263565366
816	0.0008263565366
817	0.0008263681541
818	0.0008263557852
819	0.0008263619696
820	0.0008263576925
821	0.0008263646861
822	0.0008263718532
823	0.0008263581549
824	0.000826364455
825	0.0008263737605
826	0.000826346942
827	0.000826346942
828	0.0008263452081
829	0.000826363299
830	0.000826335209
831	0.000826354687
832	0.0008263586173
833	0.0008263506411
834	0.0008263632412
835	0.000826348965
836	0.000826362432
837	0.000826355843
838	0.0008263553806
839	0.0008263548604
840	0.0008263519705
841	0.0008263504099
842	0.0008263474044
843	0.0008263502365
844	0.0008263516815
845	0.0008263583283
846	0.000826347231
847	0.0008263480402
848	0.0008263527219
849	0.0008263422026
850	0.000826340931
851	0.0008263361915
852	0.000826348098
853	0.0008263485604
854	0.0008263386191
855	0.000826346942
856	0.0008263490228
857	0.0008263311631
858	0.0008263478668
859	0.0008263519127
860	0.00082633203
861	0.0008263355557
862	0.0008263323768
863	0.0008263547448
864	0.0008263360181
865	0.0008263327236
866	0.0008263372319
867	0.000826340642
868	0.0008263311631
869	0.0008263280997
870	0.0008263398328
871	0.0008263383301
872	0.000826327175
873	0.000826327753
874	0.0008263194878
875	0.0008263126098
876	0.0008263071189
877	0.0008263118006
878	0.0008263166557
879	0.0008263283309
880	0.0008263022061
881	0.0008262938831
882	0.0008262987381
883	0.0008263072345
884	0.0008262805894
885	0.0008262850977
886	0.0008262856757
887	0.0008262887968
888	0.0008262888546
889	0.000826297351
890	0.0008262860803
891	0.0008262916867
892	0.000826289606
893	0.0008262893748
894	0.0008262785665
895	0.0008262835372
896	0.0008262776995
897	0.0008262885078
898	0.0008262827858
899	0.0008262885656
900	0.0008262866583
901	0.0008262744628
902	0.0008262744628
903	0.0008262859069
904	0.0008262786243
905	0.0008262670068
906	0.0008262757344
907	0.0008262750986
908	0.0008262740004
909	0.0008262598976
910	0.0008262734802
911	0.0008262686252
912	0.000826267238
913	0.0008262652729
914	0.0008262708793
915	0.0008262857335
916	0.0008262701857
917	0.0008262571233
918	0.0008262512278
919	0.0008262559673
920	0.0008262550425
921	0.0008262450434
922	0.0008262508233
923	0.0008262502453
924	0.0008262577013
925	0.0008262482223
926	0.000826244292
927	0.0008262292644
928	0.000826238281
929	0.0008262336571
930	0.0008262327323
931	0.0008262446388
932	0.0008262425581
933	0.00082623227
934	0.0008262402461
935	0.0008262401883
936	0.0008262355067
937	0.0008262403617
938	0.0008262359113
939	0.0008262300736
940	0.0008262288021
941	0.0008262270681
942	0.000826222791
943	0.0008262282819
944	0.0008262112313
945	0.0008262114625
946	0.0008262041799
947	0.0008262092662
948	0.0008262203057
949	0.0008262194387
950	0.0008262081102
951	0.0008262140635
952	0.0008261990937
953	0.0008262100176
954	0.0008261960881
955	0.0008262023304
956	0.0008261867248
957	0.0008261779394
958	0.0008261738358
959	0.0008261811184
960	0.0008261818697
961	0.0008261818697
962	0.0008261818697
963	0.0008261818697
964	0.0008261763789
965	0.0008261797312
966	0.000826178055
967	0.0008261837193
968	0.0008261841239
969	0.0008261841239
970	0.0008261841239
971	0.0008261841239
972	0.0008261691541
973	0.0008261715816
974	0.0008261715816
975	0.0008261715816
976	0.0008261715816
977	0.0008261715816
978	0.000826157999
979	0.000826157999
980	0.000826157999
981	0.000826157999
982	0.000826157999
983	0.0008261776504
984	0.0008261702523
985	0.0008261702523
986	0.0008261702523
987	0.0008261688651
988	0.0008261765523
989	0.0008261621027
990	0.0008261699633
991	0.0008261669577
992	0.0008261580568
993	0.0008261608311
994	0.0008261658596
995	0.0008261601375
996	0.0008261611779
997	0.0008261675357
998	0.0008261589816
999	0.0008261619871
